fid,Locale,SA1 Main Code,SA1 7 Digit Code,SA2 Main Code,SA2 5 Digit Code,SA2 Name
10132,sydney,11901135804,1135804,119011358,11358,Padstow
10133,sydney,11602130919,1130919,116021309,11309,Glenwood
10134,sydney,10201103124,1103124,102011031,11031,Erina - Green Point
10135,sydney,11802135036,1135036,118021350,11350,Malabar - La Perouse - Chifley
10136,sydney,10201103406,1103406,102011034,11034,Kincumber - Picketts Valley
10137,sydney,10202105012,1105012,102021050,11050,Lake Munmorah - Mannering Park
10138,sydney,10202105623,1105623,102021056,11056,Warnervale - Wadalba
10139,sydney,11602130921,1130921,116021309,11309,Glenwood
10140,sydney,11602156207,1156207,116021562,11562,Acacia Gardens
10141,sydney,12703152423,1152423,127031524,11524,Holsworthy - Wattle Grove
10142,sydney,12802153550,1153550,128021535,11535,Menai - Lucas Heights - Woronora
10143,sydney,12503148316,1148316,125031483,11483,Guildford - South Granville
10144,sydney,12702151511,1151511,127021515,11515,Fairfield
10145,sydney,11503130006,1130006,115031300,11300,Kurrajong Heights - Ebenezer
10146,sydney,12702151027,1151027,127021510,11510,Bossley Park - Abbotsbury
10147,sydney,11902136366,1136366,119021363,11363,Canterbury (South) - Campsie
10148,sydney,12503148420,1148420,125031484,11484,Guildford West - Merrylands West
10149,sydney,12203142903,1142903,122031429,11429,Freshwater - Brookvale
10150,sydney,12201141808,1141808,122011418,11418,Balgowlah - Clontarf - Seaforth
10151,sydney,12002138728,1138728,120021387,11387,Balmain
10152,sydney,12003139036,1139036,120031390,11390,Ashfield
10153,sydney,11703133401,1133401,117031334,11334,Pyrmont - Ultimo
10154,sydney,11703133635,1133635,117031336,11336,Surry Hills
10155,sydney,12104141418,1141418,121041414,11414,Crows Nest - Waverton
10156,sydney,12702151316,1151316,127021513,11513,Canley Vale - Canley Heights
10157,sydney,12702151348,1151348,127021513,11513,Canley Vale - Canley Heights
10158,sydney,12702151926,1151926,127021519,11519,Smithfield - Wetherill Park
10159,sydney,12302143631,1143631,123021436,11436,Bradbury - Wedderburn
10160,sydney,12302144409,1144409,123021444,11444,Rosemeadow - Glen Alpine
10161,sydney,12303144717,1144717,123031447,11447,Picton - Tahmoor - Buxton
10162,sydney,12203143030,1143030,122031430,11430,Manly Vale - Allambie Heights
10163,sydney,12102140308,1140308,121021403,11403,Asquith - Mount Colah
10164,sydney,12103140736,1140736,121031407,11407,Gordon - Killara
10165,sydney,12103141048,1141048,121031410,11410,St Ives
10166,sydney,12203142810,1142810,122031428,11428,Frenchs Forest - Belrose
10167,sydney,12602159137,1159137,126021591,11591,Ryde
10168,sydney,12202142015,1142015,122021420,11420,Avalon - Palm Beach
10169,sydney,11903137435,1137435,119031374,11374,South Hurstville - Blakehurst
10170,sydney,11603131315,1131315,116031313,11313,Bidwill - Hebersham - Emerton
10171,sydney,12403146228,1146228,124031462,11462,Kingswood - Werrington
10172,sydney,12403146413,1146413,124031464,11464,Penrith
10173,sydney,12001138444,1138444,120011384,11384,Concord West - North Strathfield
10174,sydney,12501158622,1158622,125011586,11586,Lidcombe
10175,sydney,10202104445,1104445,102021044,11044,Bateau Bay - Killarney Vale
10176,sydney,11503130009,1130009,115031300,11300,Kurrajong Heights - Ebenezer
10177,sydney,12002138923,1138923,120021389,11389,Lilyfield - Rozelle
10178,sydney,11702132649,1132649,117021326,11326,Marrickville
10179,sydney,12701150422,1150422,127011504,11504,Ashcroft - Busby - Miller
10180,sydney,11904137626,1137626,119041376,11376,Bexley
10181,sydney,11601156130,1156130,116011561,11561,Blacktown (West)
10182,sydney,11901135820,1135820,119011358,11358,Padstow
10183,sydney,12703152341,1152341,127031523,11523,Chipping Norton - Moorebank
10184,sydney,10201103006,1103006,102011030,11030,Calga - Kulnura
10185,sydney,10201104217,1104217,102011042,11042,Woy Woy - Blackwall
10186,sydney,12802153413,1153413,128021534,11534,Illawong - Alfords Point
10187,sydney,12802153424,1153424,128021534,11534,Illawong - Alfords Point
10188,sydney,12802153840,1153840,128021538,11538,Sutherland - Kirrawee
10189,sydney,12002138816,1138816,120021388,11388,Leichhardt - Annandale
10190,sydney,12002138820,1138820,120021388,11388,Leichhardt - Annandale
10191,sydney,12003139511,1139511,120031395,11395,Haberfield - Summer Hill
10192,sydney,11602156322,1156322,116021563,11563,Quakers Hill
10193,sydney,11603131328,1131328,116031313,11313,Bidwill - Hebersham - Emerton
10194,sydney,12403146305,1146305,124031463,11463,Mulgoa - Luddenham - Orchard Hills
10195,sydney,11904137514,1137514,119041375,11375,Arncliffe - Bardwell Valley
10196,sydney,11902136631,1136631,119021366,11366,Punchbowl
10197,sydney,11902157415,1157415,119021574,11574,Wiley Park
10198,sydney,12703152218,1152218,127031522,11522,Casula
10199,sydney,12702151012,1151012,127021510,11510,Bossley Park - Abbotsbury
10200,sydney,11901135801,1135801,119011358,11358,Padstow
10201,sydney,10201103122,1103122,102011031,11031,Erina - Green Point
10202,sydney,11802156934,1156934,118021569,11569,Randwick - North
10203,sydney,11701132301,1132301,117011323,11323,Pagewood - Hillsdale - Daceyville
10204,sydney,11602156305,1156305,116021563,11563,Quakers Hill
10205,sydney,12801153033,1153033,128011530,11530,Miranda - Yowie Bay
10206,sydney,12502147823,1147823,125021478,11478,Oatlands - Dundas Valley
10207,sydney,12502147827,1147827,125021478,11478,Oatlands - Dundas Valley
10208,sydney,12303144738,1144738,123031447,11447,Picton - Tahmoor - Buxton
10209,sydney,11703133030,1133030,117031330,11330,Erskineville - Alexandria
10210,sydney,12503148222,1148222,125031482,11482,Greystanes - Pemulwuy
10211,sydney,12104141636,1141636,121041416,11416,Neutral Bay - Kirribilli
10212,sydney,11501129004,1129004,115011290,11290,Baulkham Hills (East)
10213,sydney,11703133330,1133330,117031333,11333,Potts Point - Woolloomooloo
10214,sydney,11703133334,1133334,117031333,11333,Potts Point - Woolloomooloo
10215,sydney,12104141622,1141622,121041416,11416,Neutral Bay - Kirribilli
10216,sydney,12101140017,1140017,121011400,11400,Lane Cove - Greenwich
10217,sydney,12101140032,1140032,121011400,11400,Lane Cove - Greenwich
10218,sydney,12104141403,1141403,121041414,11414,Crows Nest - Waverton
10219,sydney,12702152023,1152023,127021520,11520,St Johns Park - Wakeley
10220,sydney,12203142728,1142728,122031427,11427,Forestville - Killarney Heights
10221,sydney,12602150008,1150008,126021500,11500,Macquarie Park - Marsfield
10222,sydney,12102140430,1140430,121021404,11404,Berowra - Brooklyn - Cowan
10223,sydney,12103141032,1141032,121031410,11410,St Ives
10224,sydney,12602149827,1149827,126021498,11498,Gladesville - Huntleys Point
10225,sydney,12602159139,1159139,126021591,11591,Ryde
10226,sydney,12405158011,1158011,124051580,11580,Colyton - Oxley Park
10227,sydney,12401145216,1145216,124011452,11452,Katoomba - Leura
10228,sydney,12203142625,1142625,122031426,11426,Dee Why - North Curl Curl
10229,sydney,12501158637,1158637,125011586,11586,Lidcombe
10230,sydney,10201104106,1104106,102011041,11041,Wamberal - Forresters Beach
10231,sydney,10202104422,1104422,102021044,11044,Bateau Bay - Killarney Vale
10232,sydney,11903136806,1136806,119031368,11368,Hurstville
10233,sydney,11903137003,1137003,119031370,11370,Narwee - Beverly Hills
10234,sydney,12001138307,1138307,120011383,11383,Concord - Mortlake - Cabarita
10235,sydney,12003139119,1139119,120031391,11391,Burwood - Croydon
10236,sydney,12602149705,1149705,126021497,11497,Eastwood - Denistone
10237,sydney,10201104230,1104230,102011042,11042,Woy Woy - Blackwall
10238,sydney,12404146721,1146721,124041467,11467,Windsor - Bligh Park
10239,sydney,11904138147,1138147,119041381,11381,Rockdale - Banksia
10240,sydney,12701150411,1150411,127011504,11504,Ashcroft - Busby - Miller
10241,sydney,12701159518,1159518,127011595,11595,Hinchinbrook
10242,sydney,11904137827,1137827,119041378,11378,Kogarah
10243,sydney,11601130338,1130338,116011303,11303,Blacktown (East) - Kings Park
10244,sydney,11901135931,1135931,119011359,11359,Panania - Milperra - Picnic Point
10245,sydney,11703133239,1133239,117031332,11332,Newtown - Camperdown - Darlington
10246,sydney,11503130021,1130021,115031300,11300,Kurrajong Heights - Ebenezer
10247,sydney,11802156417,1156417,118021564,11564,Kensington (NSW)
10248,sydney,12003139418,1139418,120031394,11394,Dulwich Hill - Lewisham
10249,sydney,10201102913,1102913,102011029,11029,Box Head - MacMasters Beach
10250,sydney,11701132109,1132109,117011321,11321,Botany
10251,sydney,11701132316,1132316,117011323,11323,Pagewood - Hillsdale - Daceyville
10252,sydney,11602130926,1130926,116021309,11309,Glenwood
10253,sydney,11602156332,1156332,116021563,11563,Quakers Hill
10254,sydney,12401145041,1145041,124011450,11450,Blaxland - Warrimoo - Lapstone
10255,sydney,12403145925,1145925,124031459,11459,Emu Plains - Leonay
10256,sydney,12703159811,1159811,127031598,11598,Liverpool
10257,sydney,12404146613,1146613,124041466,11466,Richmond - Clarendon
10258,sydney,12701150509,1150509,127011505,11505,Austral - Greendale
10259,sydney,12701159511,1159511,127011595,11595,Hinchinbrook
10260,sydney,12504148907,1148907,125041489,11489,North Parramatta
10261,sydney,12504149116,1149116,125041491,11491,Northmead
10262,sydney,12301143530,1143530,123011435,11435,Mount Annan - Currans Hill
10263,sydney,12503148206,1148206,125031482,11482,Greystanes - Pemulwuy
10264,sydney,12201141850,1141850,122011418,11418,Balgowlah - Clontarf - Seaforth
10265,sydney,12101140257,1140257,121011402,11402,Willoughby - Castle Cove - Northbridge
10266,sydney,12101140262,1140262,121011402,11402,Willoughby - Castle Cove - Northbridge
10267,sydney,12104141604,1141604,121041416,11416,Neutral Bay - Kirribilli
10268,sydney,11501155818,1155818,115011558,11558,Cherrybrook
10269,sydney,11703133431,1133431,117031334,11334,Pyrmont - Ultimo
10270,sydney,11703133444,1133444,117031334,11334,Pyrmont - Ultimo
10271,sydney,12003139032,1139032,120031390,11390,Ashfield
10272,sydney,11501129014,1129014,115011290,11290,Baulkham Hills (East)
10273,sydney,12504149417,1149417,125041494,11494,Winston Hills
10274,sydney,12101139808,1139808,121011398,11398,Chatswood (East) - Artarmon
10275,sydney,12602149915,1149915,126021499,11499,Hunters Hill - Woolwich
10276,sydney,12702151130,1151130,127021511,11511,Cabramatta - Lansvale
10277,sydney,12702151627,1151627,127021516,11516,Fairfield - West
10278,sydney,12101139907,1139907,121011399,11399,Chatswood (West) - Lane Cove North
10279,sydney,12203142710,1142710,122031427,11427,Forestville - Killarney Heights
10280,sydney,12103141024,1141024,121031410,11410,St Ives
10281,sydney,11502129807,1129807,115021298,11298,Galston - Laughtondale
10282,sydney,12202142001,1142001,122021420,11420,Avalon - Palm Beach
10283,sydney,11904137822,1137822,119041378,11378,Kogarah
10284,sydney,12203143137,1143137,122031431,11431,Narrabeen - Collaroy
10285,sydney,11901135502,1135502,119011355,11355,Chullora
10286,sydney,11901135711,1135711,119011357,11357,Greenacre - Mount Lewis
10287,sydney,11901136120,1136120,119011361,11361,Yagoona - Birrong
10288,sydney,10201104119,1104119,102011041,11041,Wamberal - Forresters Beach
10289,sydney,10202105720,1105720,102021057,11057,Wyong
10290,sydney,12003157530,1157530,120031575,11575,Strathfield
10291,sydney,11903136915,1136915,119031369,11369,Mortdale - Penshurst
10292,sydney,12802153639,1153639,128021536,11536,Oyster Bay - Como - Jannali
10293,sydney,12002138828,1138828,120021388,11388,Leichhardt - Annandale
10294,sydney,11603131944,1131944,116031319,11319,Rooty Hill - Minchinbury
10295,sydney,11902157407,1157407,119021574,11574,Wiley Park
10296,sydney,12703152210,1152210,127031522,11522,Casula
10297,sydney,11903137029,1137029,119031370,11370,Narwee - Beverly Hills
10298,sydney,12503148244,1148244,125031482,11482,Greystanes - Pemulwuy
10299,sydney,11801134018,1134018,118011340,11340,Bondi Beach - North Bondi
10300,sydney,11703133009,1133009,117031330,11330,Erskineville - Alexandria
10301,sydney,10201103927,1103927,102011039,11039,Terrigal - North Avoca
10302,sydney,10202104846,1104846,102021048,11048,Gorokan - Kanwal - Charmhaven
10303,sydney,10202105626,1105626,102021056,11056,Warnervale - Wadalba
10304,sydney,10202105632,1105632,102021056,11056,Warnervale - Wadalba
10305,sydney,11701132240,1132240,117011322,11322,Mascot - Eastlakes
10306,sydney,11802135056,1135056,118021350,11350,Malabar - La Perouse - Chifley
10307,sydney,11502129737,1129737,115021297,11297,Dural - Kenthurst - Wisemans Ferry
10308,sydney,11602156319,1156319,116021563,11563,Quakers Hill
10309,sydney,11501129101,1129101,115011291,11291,Baulkham Hills (West) - Bella Vista
10310,sydney,12403146226,1146226,124031462,11462,Kingswood - Werrington
10311,sydney,12702151522,1151522,127021515,11515,Fairfield
10312,sydney,12702150905,1150905,127021509,11509,Bonnyrigg Heights - Bonnyrigg
10313,sydney,12502147810,1147810,125021478,11478,Oatlands - Dundas Valley
10314,sydney,12301143571,1143571,123011435,11435,Mount Annan - Currans Hill
10315,sydney,11902136341,1136341,119021363,11363,Canterbury (South) - Campsie
10316,sydney,12503148553,1148553,125031485,11485,Merrylands - Holroyd
10317,sydney,12504149303,1149303,125041493,11493,Toongabbie - Constitution Hill
10318,sydney,12201141840,1141840,122011418,11418,Balgowlah - Clontarf - Seaforth
10319,sydney,12104141310,1141310,121041413,11413,Cremorne - Cammeray
10320,sydney,12102140611,1140611,121021406,11406,Normanhurst - Thornleigh - Westleigh
10321,sydney,12101139933,1139933,121011399,11399,Chatswood (West) - Lane Cove North
10322,sydney,12103140849,1140849,121031408,11408,Lindfield - Roseville
10323,sydney,12102140336,1140336,121021403,11403,Asquith - Mount Colah
10324,sydney,12102140427,1140427,121021404,11404,Berowra - Brooklyn - Cowan
10325,sydney,12103141015,1141015,121031410,11410,St Ives
10326,sydney,12602159113,1159113,126021591,11591,Ryde
10327,sydney,11502129729,1129729,115021297,11297,Dural - Kenthurst - Wisemans Ferry
10328,sydney,12202142234,1142234,122021422,11422,Newport - Bilgola
10329,sydney,11904138223,1138223,119041382,11382,Sans Souci - Ramsgate
10330,sydney,12403145810,1145810,124031458,11458,Castlereagh - Cranebrook
10331,sydney,12403145814,1145814,124031458,11458,Castlereagh - Cranebrook
10332,sydney,12003157527,1157527,120031575,11575,Strathfield
10333,sydney,12403146026,1146026,124031460,11460,Glenmore Park - Regentville
10334,sydney,10201103620,1103620,102011036,11036,Niagara Park - Lisarow
10335,sydney,11903136837,1136837,119031368,11368,Hurstville
10336,sydney,12602150313,1150313,126021503,11503,West Ryde - Meadowbank
10337,sydney,10201103501,1103501,102011035,11035,Narara
10338,sydney,11903137113,1137113,119031371,11371,Oatley - Hurstville Grove
10339,sydney,12802153627,1153627,128021536,11536,Oyster Bay - Como - Jannali
10340,sydney,12802153839,1153839,128021538,11538,Sutherland - Kirrawee
10341,sydney,12301143317,1143317,123011433,11433,Camden - Ellis Lane
10342,sydney,12303144813,1144813,123031448,11448,The Oaks - Oakdale
10343,sydney,12302144205,1144205,123021442,11442,Macquarie Fields - Glenfield
10344,sydney,11901136013,1136013,119011360,11360,Revesby
10345,sydney,11703133543,1133543,117031335,11335,Redfern - Chippendale
10346,sydney,11801134703,1134703,118011347,11347,Woollahra
10347,sydney,10201103104,1103104,102011031,11031,Erina - Green Point
10348,sydney,11703133831,1133831,117031338,11338,Waterloo - Beaconsfield
10349,sydney,11801134004,1134004,118011340,11340,Bondi Beach - North Bondi
10350,sydney,11802135023,1135023,118021350,11350,Malabar - La Perouse - Chifley
10351,sydney,11802156505,1156505,118021565,11565,Kingsford
10352,sydney,11703133045,1133045,117031330,11330,Erskineville - Alexandria
10353,sydney,10201102803,1102803,102011028,11028,Avoca Beach - Copacabana
10354,sydney,10201103411,1103411,102011034,11034,Kincumber - Picketts Valley
10355,sydney,11602131021,1131021,116021310,11310,Parklea - Kellyville Ridge
10356,sydney,11501155824,1155824,115011558,11558,Cherrybrook
10357,sydney,12401145050,1145050,124011450,11450,Blaxland - Warrimoo - Lapstone
10358,sydney,12801160417,1160417,128011604,11604,Cronulla - Kurnell - Bundeena
10359,sydney,12703152338,1152338,127031523,11523,Chipping Norton - Moorebank
10360,sydney,12802160812,1160812,128021608,11608,Loftus - Yarrawarrah
10361,sydney,12702151409,1151409,127021514,11514,Edensor Park
10362,sydney,12504149016,1149016,125041490,11490,North Rocks
10363,sydney,12302143827,1143827,123021438,11438,Claymore - Eagle Vale - Raby
10364,sydney,11902136239,1136239,119021362,11362,Belmore - Belfield
10365,sydney,11601130824,1130824,116011308,11308,Seven Hills - Toongabbie
10366,sydney,12504149338,1149338,125041493,11493,Toongabbie - Constitution Hill
10367,sydney,12504158802,1158802,125041588,11588,Pendle Hill - Girraween
10368,sydney,12101140239,1140239,121011402,11402,Willoughby - Castle Cove - Northbridge
10369,sydney,12104141315,1141315,121041413,11413,Cremorne - Cammeray
10370,sydney,12104141503,1141503,121041415,11415,Mosman
10371,sydney,12003139143,1139143,120031391,11391,Burwood - Croydon
